tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_measurements	dir_tilt_correction	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	description	software_packages	int_corr	citations	method_codes	location	site	specimen_direction_type
ns073b1	ns073b	ns073b1 : LT-NO		MAG	295.1	38.9	5	100	1.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns073	l
ns073b1	ns073b	ns073b1 : LT-NO		MAG	293.8	20	5	0	1.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns073	l
ns073b2	ns073b									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns073c1	ns073c	ns073c1 : LT-NO		MAG	311.3	17	5	0	1.5				923	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns073	l
ns073c1	ns073c	ns073c1 : LT-NO		MAG	315.2	34.2	5	100	1.5				923	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns073	l
ns073c1	ns073c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns073d1	ns073d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns073d2	ns073d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns073d2	ns073d	ns073d2 : LT-NO		MAG	304.9	18.3	6	0	2.2				923	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns073	l
ns073d2	ns073d	ns073d2 : LT-NO		MAG	308	36.4	6	100	2.2				923	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns073	l
ns073e1	ns073e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns073e1	ns073e	ns073e1 : LT-NO		HEM	311.2	10.2	5	0	0.6				923	723	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns073	l
ns073e1	ns073e	ns073e1 : LT-NO		HEM	313.9	27.5	5	100	0.6				923	723	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns073	l
ns073f1	ns073f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns073	
ns074a1	ns074a									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074a1	ns074a	ns074a1 : LT-NO		HEM	122.6	38.4	7	100	2.8				873	373	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns074	p
ns074a1	ns074a	ns074a1 : LT-NO		HEM	128.9	56.5	7	0	2.8				873	373	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns074	p
ns074b1	ns074b	ns074b1 : LT-NO		MAG	294.6	56.7	4	100	2.4				873	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns074	l
ns074b1	ns074b	ns074b1 : LT-NO		MAG	292.6	37.8	4	0	2.4				873	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns074	l
ns074b1	ns074b									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074c1	ns074c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074c2	ns074c	ns074c2 : LT-NO		MAG	191.4	11.4	6	100	2.9				823	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns074	p
ns074c2	ns074c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074c2	ns074c	ns074c2 : LT-NO		MAG	195.5	12.9	6	0	2.9				823	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns074	p
ns074d1	ns074d	ns074d1 : LT-NO		MAG	194.3	12.5	7	0	0.2				823	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns074	p
ns074d1	ns074d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074d1	ns074d	ns074d1 : LT-NO		MAG	190.4	10.6	7	100	0.2				823	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns074	p
ns074e1	ns074e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074e2	ns074e	ns074e2 : LT-NO		MAG	348	-15.6	6	0	3.6				773	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns074	p
ns074e2	ns074e	ns074e2 : LT-NO		MAG	164.9	5.6	6	100	3.6				773	373	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns074	p
ns074e2	ns074e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074f1	ns074f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns074f2	ns074f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns074	
ns075a1	ns075a	ns075a1 : LT-NO		MAG	309.7	58.9	6	100	1.4				0.08	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns075	l
ns075a1	ns075a									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075a1	ns075a	ns075a1 : LT-NO		MAG	302.6	40.8	6	0	1.4				0.08	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns075	l
ns075a1	ns075a	ns075a1 : LT-NO		MAG	237.5	27.2	6	-1	1.4				0.08	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : DE-BFL	North Shore Volcanics	ns075	l
ns075a2	ns075a									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075b1	ns075b	ns075b1 : LT-NO		MAG	299	27.4	5	0	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns075	l
ns075b1	ns075b	ns075b1 : LT-NO		MAG	213	-26.9	5	-1	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns075	l
ns075b1	ns075b	ns075b1 : LT-NO		MAG	302.1	46	5	100	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns075	l
ns075b1	ns075b									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075b2	ns075b									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075c1	ns075c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075c2	ns075c	ns075c2 : LT-NO		MAG	311.1	48.6	4	100	4.4				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns075	l
ns075c2	ns075c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075c2	ns075c	ns075c2 : LT-NO		MAG	351.6	61.6	4	-1	4.4				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns075	l
ns075c2	ns075c	ns075c2 : LT-NO		MAG	305.5	30.8	4	0	4.4				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns075	l
ns075d1	ns075d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075d2	ns075d	ns075d2 : LT-NO		MAG	304.6	47.7	5	100	4.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns075	l
ns075d2	ns075d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075d2	ns075d	ns075d2 : LT-NO		MAG	25.4	57.6	5	-1	4.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns075	l
ns075d2	ns075d	ns075d2 : LT-NO		MAG	300.7	29.3	5	0	4.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns075	l
ns075e1	ns075e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075f1	ns075f	ns075f1 : LT-NO		MAG	311.6	55.1	5	100	3.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns075	l
ns075f1	ns075f	ns075f1 : LT-NO		MAG	304.7	37.2	5	0	3.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns075	l
ns075f1	ns075f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns075	
ns075f1	ns075f	ns075f1 : LT-NO		MAG	87	58.5	5	-1	3.1				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns075	l
ns076a1	ns076a	ns076a1 : LT-NO		MAG	54.2	74	8	100	2				0.12	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns076	l
ns076a1	ns076a	ns076a1 : LT-NO		MAG	342.4	74.1	8	0	2				0.12	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns076	l
ns076a1	ns076a	ns076a1 : LT-NO		MAG	158.3	61.6	8	-1	2				0.12	0.02	T	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : DE-BFL	North Shore Volcanics	ns076	l
ns076a1	ns076a									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076b1	ns076b	ns076b1 : LT-NO		MAG	31.6	60.6	5	-1	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns076	l
ns076b1	ns076b									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076b1	ns076b	ns076b1 : LT-NO		MAG	113.8	21.8	5	100	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns076	l
ns076b1	ns076b	ns076b1 : LT-NO		MAG	115.1	40.6	5	0	2.3				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns076	l
ns076c1	ns076c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076d1	ns076d	ns076d1 : LT-NO		MAG	5.1	72.7	4	-1	2.2				923	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns076	l
ns076d1	ns076d	ns076d1 : LT-NO		MAG	293.1	33.7	4	0	2.2				923	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns076	l
ns076d1	ns076d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076d1	ns076d	ns076d1 : LT-NO		MAG	295	52.6	4	100	2.2				923	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns076	l
ns076e1	ns076e	ns076e1 : LT-NO		MAG	325.2	74.4	4	-1	1.9				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns076	l
ns076e1	ns076e	ns076e1 : LT-NO		MAG	33.1	41.5	4	0	1.9				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns076	l
ns076e1	ns076e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076e1	ns076e	ns076e1 : LT-NO		MAG	46.9	34.3	4	100	1.9				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns076	l
ns076f1	ns076f	ns076f1 : LT-NO		MAG	344.4	55.8	5	-1	3.7				948	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns076	l
ns076f1	ns076f	ns076f1 : LT-NO		MAG	284.4	37.3	5	0	3.7				948	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns076	l
ns076f1	ns076f	ns076f1 : LT-NO		MAG	282.9	56.2	5	100	3.7				948	773	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns076	l
ns076f1	ns076f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns076g1	ns076g									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns076	
ns077a1	ns077a	ns077a1 : LT-NO		HEM	297.7	7.8	13	0	2.3				0.18	0.005	T	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns077	l
ns077a1	ns077a	ns077a1 : LT-NO		HEM	298.7	26.5	13	100	2.3				0.18	0.005	T	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns077	l
ns077a1	ns077a									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077b1	ns077b	ns077b1 : LT-NO		MAG	309.7	14.7	5	0	2				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns077	l
ns077b1	ns077b	ns077b1 : LT-NO		MAG	105.3	15.7	5	-1	2				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns077	l
ns077b1	ns077b	ns077b1 : LT-NO		MAG	313	32.2	5	100	2				873	723	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns077	l
ns077b1	ns077b									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077c1	ns077c									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077c1	ns077c	ns077c1 : LT-NO		MAG	105.3	-6.7	4	-1	1.3				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns077	l
ns077c1	ns077c	ns077c1 : LT-NO		MAG	307.4	32	4	100	1.3				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns077	l
ns077c1	ns077c	ns077c1 : LT-NO		MAG	304.9	13.9	4	0	1.3				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns077	l
ns077d1	ns077d									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077e1	ns077e									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077e2	ns077e									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077f1	ns077f	ns077f1 : LT-NO		MAG	119.1	7.6	5	-1	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns077	l
ns077f1	ns077f	ns077f1 : LT-NO		MAG	311.6	40.4	5	100	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns077	l
ns077f1	ns077f	ns077f1 : LT-NO		MAG	307.3	22.7	5	0	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns077	l
ns077f1	ns077f									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077g1	ns077g	ns077g1 : LT-NO		MAG	302	33.3	6	100	3				873	573	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns077	l
ns077g1	ns077g									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077g1	ns077g	ns077g1 : LT-NO		MAG	300.1	14.7	6	0	3				873	573	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns077	l
ns077g1	ns077g	ns077g1 : LT-NO		MAG	134.3	61.6	6	-1	3				873	573	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns077	l
ns077h1	ns077h									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077h2	ns077h									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077i1	ns077i									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns077i2	ns077i									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns077	
ns078c1	ns078c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078c1	ns078c	ns078c1 : LT-NO		HEM	285	34.8	5	100	2.3				948	773	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns078	l
ns078c1	ns078c	ns078c1 : LT-NO		HEM	285.4	15.8	5	0	2.3				948	773	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns078	l
ns078c2	ns078c									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078d1	ns078d	ns078d1 : LT-NO		HEM	283.6	16.7	9	0	3.6				873	473	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns078	l
ns078d1	ns078d	ns078d1 : LT-NO		HEM	282.8	35.6	9	100	3.6				873	473	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns078	l
ns078d1	ns078d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078d2	ns078d									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078e1	ns078e									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078f1	ns078f	ns078f1 : LT-NO		HEM	274.6	33.1	4	100	1.9				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns078	l
ns078f1	ns078f	ns078f1 : LT-NO		HEM	276.4	14.5	4	0	1.9				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns078	l
ns078f1	ns078f									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078g1	ns078g	ns078g1 : LT-NO		HEM	269.4	35.2	4	100	2.2				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns078	l
ns078g1	ns078g	ns078g1 : LT-NO		HEM	272.2	17.1	4	0	2.2				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns078	l
ns078g1	ns078g									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns078h1	ns078h	ns078h1 : LT-NO		HEM	276.8	34.7	4	100	1				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns078	l
ns078h1	ns078h	ns078h1 : LT-NO		HEM	278.4	16	4	0	1				948	823	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns078	l
ns078h1	ns078h									Igneous : Extrusive	Lava Flow	Rhyolite							This study		North Shore Volcanics	ns078	
ns079a1	ns079a									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079a1	ns079a	ns079a1 : LT-NO		HEM	0.5	-22.5	13	0	5.4				0.15	0	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns079	p
ns079a1	ns079a	ns079a1 : LT-NO		HEM	174.2	15.8	13	100	5.4				0.15	0	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns079	p
ns079a2	ns079a									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079b1	ns079b	ns079b1 : LT-NO		HEM	288.3	48.6	11	100	3.7				948	473	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns079	l
ns079b1	ns079b	ns079b1 : LT-NO		HEM	288.3	29.6	11	0	3.7				948	473	K	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns079	l
ns079b1	ns079b									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079b2	ns079b									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079c1	ns079c	ns079c1 : LT-NO		MAG	293.3	39.3	4	0	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns079	l
ns079c1	ns079c									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079c1	ns079c	ns079c1 : LT-NO		MAG	295.8	58.2	4	100	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns079	l
ns079c1	ns079c	ns079c1 : LT-NO		MAG	330.8	56.6	4	-1	3.7				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns079	l
ns079c2	ns079c									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079d1	ns079d	ns079d1 : LT-NO		HEM	183.4	16.4	14	0	3.4				0.18	0	T	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO	North Shore Volcanics	ns079	p
ns079d1	ns079d									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079d1	ns079d	ns079d1 : LT-NO		HEM	178.9	10.8	14	100	3.4				0.18	0	T	Hematite remanence.	pmagpy-2.03	u	This study	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	North Shore Volcanics	ns079	p
ns079e1	ns079e									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
ns079e2	ns079e	ns079e2 : LT-NO		MAG	351.2	51.7	5	-1	2.6				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : DE-BFL	North Shore Volcanics	ns079	l
ns079e2	ns079e	ns079e2 : LT-NO		MAG	292.9	28.8	5	0	2.6				873	673	K	Magnetite remanence.	pmagpy-2.03	u	This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	North Shore Volcanics	ns079	l
ns079e2	ns079e									Igneous : Extrusive	Lava Flow	Basalt							This study		North Shore Volcanics	ns079	
