tab	samples
sample	site	specimens	dir_comp_name	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	criteria	description	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	orientation_quality	citations	method_codes	timestamp	timestamp	timestamp	timestamp	location	sample_direction_type
ns048a	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				310	0	16	112	-10	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns048b	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				272.3	0	16	112	-22	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns048b	ns048	ns048b1	MAG	298.4	56.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns048b	ns048	ns048b1	MAG	296.6	40.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns048c	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				305.4	0	16	112	-14	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns048c	ns048	ns048c1	MAG	301.8	51.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns048c	ns048	ns048c1	MAG	299.4	36	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns048d	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				22.2	0	16	112	-10	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns048d	ns048	ns048d1	MAG	311.2	52.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns048d	ns048	ns048d1	MAG	306.6	36.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns048e	ns048	ns048e2	MAG	305.8	48.5	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns048e	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				82.7	0	16	112	-39	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns048e	ns048	ns048e2	MAG	312.9	63.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns048f	ns048									46.89692	268.10385	Igneous : Extrusive	Lava Flow	Basalt				14	0	16	112	-23	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049a	ns049	ns049a1	MAG	299.7	37.4	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns049a	ns049	ns049a1	MAG	302.2	53.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns049a	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				128.9	0	16	112	-55	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049b	ns049	ns049b1	MAG	293.7	31.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns049b	ns049	ns049b1	MAG	294.2	47.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns049b	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				153.6	0	16	112	-64	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049c	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				115	0	16	112	-53	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049d	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				173	0	16	112	-49	b	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049e	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				101.8	0	16	112	-54	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049e	ns049	ns049e2	MAG	308.3	57.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns049e	ns049	ns049e2	MAG	303.6	42.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns049f	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				148.4	0	16	112	-73	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns049f	ns049	ns049f2	MAG	307.7	57.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns049f	ns049	ns049f2	MAG	303.3	42	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns049g	ns049	ns049g1	HEM	304.1	45.4	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns049g	ns049	ns049g1	HEM	309.6	60.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns049g	ns049									46.90292	268.11385	Igneous : Extrusive	Lava Flow	Basalt				155.3	0	16	112	-76	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050a	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				124.7	0	18	111	-5	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050a	ns050	ns050a1	MAG	290.1	48.3	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns050a	ns050	ns050a1	MAG	290.3	30.3	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns050b	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				23.2	0	18	111	-4	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050b	ns050	ns050b1	HEM	298	30.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns050b	ns050	ns050b1	HEM	300.1	48.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns050c	ns050	ns050c1	MAG	293.2	28.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns050c	ns050	ns050c1	MAG	293.8	46.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns050c	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				64.1	0	18	111	-6	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050d	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				334.8	0	18	111	-7	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050d	ns050	ns050d2	MAG	289.4	41.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns050d	ns050	ns050d2	MAG	289.7	23.5	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns050e	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				340	0	18	111	-28	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns050f	ns050	ns050f1	MAG	291.8	41.9	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns050f	ns050	ns050f1	MAG	291.6	23.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns050f	ns050									46.88286	268.08416	Igneous : Extrusive	Lava Flow	Basalt				310.1	0	18	111	-41	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051a	ns051	ns051a1	HEM	290.5	27.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns051a	ns051	ns051a1	HEM	290.3	45.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns051a	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				350.2	0	18	111	-80	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051b	ns051	ns051b1	HEM	301.8	41.4	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns051b	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				1.2	0	18	111	-81	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051b	ns051	ns051b1	HEM	299.8	23.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns051c	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				321.7	359.7	18	111	-80	g	This study	FS-FD : SO-POM : SO-CMD-NORTH	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051c	ns051	ns051c1	MAG	284.6	42.3	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns051c	ns051	ns051c1	MAG	285.8	24.4	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns051d	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				208.8	0	18	111	-84	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051d	ns051	ns051d1	MAG	295.5	38.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns051d	ns051	ns051d1	MAG	294.7	20.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns051e	ns051	ns051e1	MAG	293.8	42	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns051e	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				212	0	18	111	-86	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns051e	ns051	ns051e1	MAG	293.3	24.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns051f	ns051									46.88497	268.08801	Igneous : Extrusive	Lava Flow	Basalt				269	0	18	111	-13	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:15:00:00:00.00		2006:07:15:00:00:00.00		North Shore Volcanics	
ns052a	ns052	ns052a1	MAG	294.4	48.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns052a	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				263.5	0	16	112	-3	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052a	ns052	ns052a1	MAG	293.9	32.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns052b	ns052	ns052b1	HEM	295.7	36.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns052b	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				318	0	16	112	-20	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052b	ns052	ns052b1	HEM	296.8	52.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns052c	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				246.9	0	16	112	-14	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052c	ns052	ns052c1	MAG	302.8	42.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns052c	ns052	ns052c1	MAG	307.1	57.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns052d	ns052	ns052d1	MAG	292.1	37.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns052d	ns052	ns052d1	MAG	292.1	53.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns052d	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				283.4	0	16	112	-28	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052e	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				299	0	16	112	-26	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052f	ns052									46.89534	268.1015	Igneous : Extrusive	Lava Flow	Basalt				263.8	0	16	112	-22	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns052f	ns052	ns052f1	MAG	290.6	56.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns052f	ns052	ns052f1	MAG	291	40.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns053a	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				252.2	0	19	108	-40	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053a	ns053	ns053a1	HEM	301.8	42.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns053a	ns053	ns053a1	HEM	299.1	23.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns053b	ns053	ns053b1	MAG	294	22.1	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns053b	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				280.4	0	19	108	-35	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053b	ns053	ns053b1	MAG	295.4	41	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns053c	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				269.2	0	19	108	-30	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053c	ns053	ns053c1	MAG	294.4	28.3	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns053c	ns053	ns053c1	MAG	296.3	47.2	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns053d	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				286	0	19	108	-50	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053e	ns053	ns053e2	MAG	293.9	41.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns053e	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				219.5	0	19	108	-29	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053e	ns053	ns053e2	MAG	292.8	22.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns053f	ns053									46.87654	268.06891	Igneous : Extrusive	Lava Flow	Basalt				207.9	0	19	108	-23	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns053f	ns053	ns053f2	MAG	295	42.3	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns053f	ns053	ns053f2	MAG	293.7	23.5	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054a	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				302.9	0	16	112	-20	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054a	ns054	ns054a1	HEM	289.3	40.4	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054a	ns054	ns054a1	HEM	288.3	56.4	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns054b	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				182.1	0	16	112	-19	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054b	ns054	ns054b1	MAG	278.4	51.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns054b	ns054	ns054b1	MAG	281.6	35.9	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054c	ns054	ns054c1	MAG	299.2	43.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054c	ns054	ns054c1	MAG	302.2	59	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns054c	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				240	0	16	112	-21	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054d	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				313.7	0	16	112	-30	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054d	ns054	ns054d1	MAG	287.1	40.2	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054d	ns054	ns054d1	MAG	285.3	56.1	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns054e	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				290	0	16	112	-13	g	This study	FS-FD : SO-POM : SO-MAG	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054f	ns054									46.89499	268.10066	Igneous : Extrusive	Lava Flow	Basalt				287	0	16	112	-16	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns054f	ns054	ns054f1	MAG	293.7	39.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns054f	ns054	ns054f1	MAG	294.4	55.8	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns055a	ns055	ns055a1	HEM	283.9	17.6	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns055a	ns055	ns055a1	HEM	283.2	36.6	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-AF : LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns055a	ns055									46.87575	268.04751	Igneous : Extrusive	Lava Flow	Rhyolite				311	0	19	108	-86	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns055b	ns055	ns055b1	HEM	281.9	19.8	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns055b	ns055									46.87575	268.04751	Igneous : Extrusive	Lava Flow	Rhyolite				314.5	0	19	108	-90	g	This study	FS-FD : SO-POM : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns055b	ns055	ns055b1	HEM	280.7	38.7	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns055c	ns055									46.87575	268.04751	Igneous : Extrusive	Lava Flow	Rhyolite				261	0	19	108	-58	g	This study	FS-FD : SO-POM : SO-GT5 : SO-SUN	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
ns055c	ns055	ns055c1	HEM	280.9	20.7	1	1	0	0						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO					North Shore Volcanics	l
ns055c	ns055	ns055c1	HEM	279.3	39.5	1	1	0	100						DE-SPEC		pmagpy-2.03							This study	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT					North Shore Volcanics	l
ns055d	ns055									46.87575	268.04751	Igneous : Extrusive	Lava Flow	Rhyolite				135	0	19	108	-41	g	This study	FS-FD : SO-POM : SO-GT5 : SO-MAG	2006:07:16:00:00:00.00		2006:07:16:00:00:00.00		North Shore Volcanics	
