tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	0.4	128.9	21.3	ns008a1:LP-DIR-AF	North Shore Volcanics	2.292e-06	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.04	0	0	0	273
This study	0.4	128.8	21.3	ns008a1:LP-DIR-AF	North Shore Volcanics	2.014e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.05	0	0	0	273
This study	0.4	128.7	21.7	ns008a1:LP-DIR-AF	North Shore Volcanics	1.795e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.06	0	0	0	273
This study	0.4	128.3	22	ns008a1:LP-DIR-AF	North Shore Volcanics	1.548e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.08	0	0	0	273
This study	0.4	128.4	21.4	ns008a1:LP-DIR-AF	North Shore Volcanics	1.46e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.1	0	0	0	273
This study	0.4	128.1	21.9	ns008a1:LP-DIR-AF	North Shore Volcanics	1.417e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.12	0	0	0	273
This study	0.4	127.9	21.8	ns008a1:LP-DIR-AF	North Shore Volcanics	1.387e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.15	0	0	0	273
This study	0.4	128.7	21.7	ns008a1:LP-DIR-AF	North Shore Volcanics	1.367e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns008a	ns008	ns008a1	u	SAN	0.18	0	0	0	273
This study	0.5	200.3	51.5	ns009a1:LP-DIR-AF	North Shore Volcanics	3.42e-06	4	273	1	LT-NO : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0	0	0	0	273
This study	0.5	200.1	51.4	ns009a1:LP-DIR-AF	North Shore Volcanics	3.412e-06	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.005	0	0	0	273
This study	0.5	199	51.6	ns009a1:LP-DIR-AF	North Shore Volcanics	3.395e-06	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.01	0	0	0	273
This study	0.5	201	51.8	ns009a1:LP-DIR-AF	North Shore Volcanics	3.368e-06	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.015	0	0	0	273
This study	0.5	201	51.9	ns009a1:LP-DIR-AF	North Shore Volcanics	3.333e-06	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.02	0	0	0	273
This study	0.5	200.3	52	ns009a1:LP-DIR-AF	North Shore Volcanics	3.247e-06	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.03	0	0	0	273
This study	0.5	200.4	52.2	ns009a1:LP-DIR-AF	North Shore Volcanics	3.152e-06	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.04	0	0	0	273
This study	0.5	199.9	52.4	ns009a1:LP-DIR-AF	North Shore Volcanics	3.058e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.05	0	0	0	273
This study	0.5	200.1	52.5	ns009a1:LP-DIR-AF	North Shore Volcanics	2.983e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.06	0	0	0	273
This study	0.5	200.5	52.5	ns009a1:LP-DIR-AF	North Shore Volcanics	2.857e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.08	0	0	0	273
This study	0.5	201	52.7	ns009a1:LP-DIR-AF	North Shore Volcanics	2.758e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.1	0	0	0	273
This study	0.5	201	52.6	ns009a1:LP-DIR-AF	North Shore Volcanics	2.679e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.12	0	0	0	273
This study	0.5	200.5	52.8	ns009a1:LP-DIR-AF	North Shore Volcanics	2.59e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.15	0	0	0	273
This study	0.5	201.6	52.8	ns009a1:LP-DIR-AF	North Shore Volcanics	2.528e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns009a	ns009	ns009a1	u	SAN	0.18	0	0	0	273
This study	0.5	221.5	47.6	ns010a1:LP-DIR-AF	North Shore Volcanics	1.455e-06	4	273	1	LT-NO : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0	0	0	0	273
This study	0.5	221.4	48	ns010a1:LP-DIR-AF	North Shore Volcanics	1.452e-06	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.005	0	0	0	273
This study	0.5	221.1	48	ns010a1:LP-DIR-AF	North Shore Volcanics	1.441e-06	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.01	0	0	0	273
This study	0.6	221.5	48.1	ns010a1:LP-DIR-AF	North Shore Volcanics	1.426e-06	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.015	0	0	0	273
This study	0.5	221.9	48	ns010a1:LP-DIR-AF	North Shore Volcanics	1.407e-06	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.02	0	0	0	273
This study	0.5	221.6	47.8	ns010a1:LP-DIR-AF	North Shore Volcanics	1.359e-06	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.03	0	0	0	273
This study	0.6	222.7	48.1	ns010a1:LP-DIR-AF	North Shore Volcanics	1.302e-06	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.04	0	0	0	273
This study	0.6	222.2	48	ns010a1:LP-DIR-AF	North Shore Volcanics	1.245e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.05	0	0	0	273
This study	0.5	221.8	48.1	ns010a1:LP-DIR-AF	North Shore Volcanics	1.195e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.06	0	0	0	273
This study	0.6	222.7	48.3	ns010a1:LP-DIR-AF	North Shore Volcanics	1.115e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.08	0	0	0	273
This study	0.6	222.2	47.9	ns010a1:LP-DIR-AF	North Shore Volcanics	1.045e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.1	0	0	0	273
This study	0.6	222.5	48	ns010a1:LP-DIR-AF	North Shore Volcanics	9.853e-07	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.12	0	0	0	273
This study	0.6	222.6	47.9	ns010a1:LP-DIR-AF	North Shore Volcanics	9.017e-07	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.15	0	0	0	273
This study	0.5	222.2	47.9	ns010a1:LP-DIR-AF	North Shore Volcanics	8.265e-07	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns010a	ns010	ns010a1	u	SAN	0.18	0	0	0	273
This study	0.4	174.6	59.3	ns011a1:LP-DIR-AF	North Shore Volcanics	1.702e-05	4	273	1	LT-NO : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0	0	0	0	273
This study	0.4	175	58.8	ns011a1:LP-DIR-AF	North Shore Volcanics	1.694e-05	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.005	0	0	0	273
This study	0.5	173.1	59.6	ns011a1:LP-DIR-AF	North Shore Volcanics	1.684e-05	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.01	0	0	0	273
This study	0.5	174.1	60.1	ns011a1:LP-DIR-AF	North Shore Volcanics	1.644e-05	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.015	0	0	0	273
This study	0.5	174.6	60.1	ns011a1:LP-DIR-AF	North Shore Volcanics	1.567e-05	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.02	0	0	0	273
This study	0.5	173.6	60	ns011a1:LP-DIR-AF	North Shore Volcanics	1.335e-05	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.03	0	0	0	273
This study	0.5	175	60.3	ns011a1:LP-DIR-AF	North Shore Volcanics	1.087e-05	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.04	0	0	0	273
This study	0.5	174.3	59.8	ns011a1:LP-DIR-AF	North Shore Volcanics	8.745e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.05	0	0	0	273
This study	0.5	175.1	59.8	ns011a1:LP-DIR-AF	North Shore Volcanics	7.128e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.06	0	0	0	273
This study	0.5	174.4	60.2	ns011a1:LP-DIR-AF	North Shore Volcanics	4.804e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.08	0	0	0	273
This study	0.5	174.7	60.5	ns011a1:LP-DIR-AF	North Shore Volcanics	3.313e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.1	0	0	0	273
This study	0.5	172.9	59.3	ns011a1:LP-DIR-AF	North Shore Volcanics	2.591e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.12	0	0	0	273
This study	0.5	171.7	56.3	ns011a1:LP-DIR-AF	North Shore Volcanics	2.172e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.15	0	0	0	273
This study	0.4	170.6	57.5	ns011a1:LP-DIR-AF	North Shore Volcanics	1.953e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns011a	ns011	ns011a1	u	SAN	0.18	0	0	0	273
This study	0.4	123.4	23.4	ns012a1:LP-DIR-AF	North Shore Volcanics	5.584e-05	4	273	1	LT-NO : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0	0	0	0	273
This study	0.4	123	24.2	ns012a1:LP-DIR-AF	North Shore Volcanics	5.571e-05	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.005	0	0	0	273
This study	0.4	122.5	24.2	ns012a1:LP-DIR-AF	North Shore Volcanics	5.556e-05	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.01	0	0	0	273
This study	0.4	123.2	24.4	ns012a1:LP-DIR-AF	North Shore Volcanics	5.516e-05	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.015	0	0	0	273
This study	0.4	122.6	24.5	ns012a1:LP-DIR-AF	North Shore Volcanics	5.434e-05	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.02	0	0	0	273
This study	0.4	122.9	24.4	ns012a1:LP-DIR-AF	North Shore Volcanics	5.043e-05	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.03	0	0	0	273
This study	0.6	123.3	24	ns012a1:LP-DIR-AF	North Shore Volcanics	4.265e-05	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.04	0	0	0	273
This study	0.4	123.5	24	ns012a1:LP-DIR-AF	North Shore Volcanics	3.078e-05	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.05	0	0	0	273
This study	0.4	123.2	23.7	ns012a1:LP-DIR-AF	North Shore Volcanics	2.077e-05	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.06	0	0	0	273
This study	0.4	120.2	24.2	ns012a1:LP-DIR-AF	North Shore Volcanics	9.004e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.08	0	0	0	273
This study	0.6	118	24.7	ns012a1:LP-DIR-AF	North Shore Volcanics	4.65e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.1	0	0	0	273
This study	0.5	114.9	25.4	ns012a1:LP-DIR-AF	North Shore Volcanics	3.728e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.12	0	0	0	273
This study	0.5	110.6	24	ns012a1:LP-DIR-AF	North Shore Volcanics	2.975e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.15	0	0	0	273
This study	0.6	97.9	25.2	ns012a1:LP-DIR-AF	North Shore Volcanics	2.565e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns012a	ns012	ns012a1	u	SAN	0.18	0	0	0	273
This study	0.7	257	36.8	ns013a1:LP-DIR-AF	North Shore Volcanics	1.41e-06	4	273	1	LT-NO : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0	0	0	0	273
This study	0.7	257.5	37.1	ns013a1:LP-DIR-AF	North Shore Volcanics	1.411e-06	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.005	0	0	0	273
This study	0.7	258.4	37.2	ns013a1:LP-DIR-AF	North Shore Volcanics	1.41e-06	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.01	0	0	0	273
This study	0.7	258.7	36.6	ns013a1:LP-DIR-AF	North Shore Volcanics	1.404e-06	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.015	0	0	0	273
This study	0.7	258.6	37.3	ns013a1:LP-DIR-AF	North Shore Volcanics	1.388e-06	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.02	0	0	0	273
This study	0.7	258.8	37.3	ns013a1:LP-DIR-AF	North Shore Volcanics	1.329e-06	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.03	0	0	0	273
This study	0.7	258.6	36.8	ns013a1:LP-DIR-AF	North Shore Volcanics	1.262e-06	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.04	0	0	0	273
This study	0.7	258.2	37.1	ns013a1:LP-DIR-AF	North Shore Volcanics	1.209e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.05	0	0	0	273
This study	0.7	259.1	37.1	ns013a1:LP-DIR-AF	North Shore Volcanics	1.171e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.06	0	0	0	273
This study	0.7	258.5	37.4	ns013a1:LP-DIR-AF	North Shore Volcanics	1.117e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.08	0	0	0	273
This study	0.7	259.1	37.5	ns013a1:LP-DIR-AF	North Shore Volcanics	1.081e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.1	0	0	0	273
This study	0.7	259	37.4	ns013a1:LP-DIR-AF	North Shore Volcanics	1.057e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.12	0	0	0	273
This study	0.7	259.4	37.3	ns013a1:LP-DIR-AF	North Shore Volcanics	1.031e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.15	0	0	0	273
This study	0.7	260	37.2	ns013a1:LP-DIR-AF	North Shore Volcanics	1.015e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns013a	ns013	ns013a1	u	SAN	0.18	0	0	0	273
This study	0.5	314.1	40.8	ns014a1:LP-DIR-AF	North Shore Volcanics	9.025e-06	4	273	1	LT-NO : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0	0	0	0	273
This study	0.5	313.2	40.9	ns014a1:LP-DIR-AF	North Shore Volcanics	8.947e-06	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.005	0	0	0	273
This study	0.5	313.7	41.2	ns014a1:LP-DIR-AF	North Shore Volcanics	8.893e-06	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.01	0	0	0	273
This study	0.5	313.4	40.7	ns014a1:LP-DIR-AF	North Shore Volcanics	8.777e-06	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.015	0	0	0	273
This study	0.5	314	40.6	ns014a1:LP-DIR-AF	North Shore Volcanics	8.597e-06	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.02	0	0	0	273
This study	0.5	313.9	40.4	ns014a1:LP-DIR-AF	North Shore Volcanics	8.091e-06	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.03	0	0	0	273
This study	0.5	312.9	40.3	ns014a1:LP-DIR-AF	North Shore Volcanics	7.414e-06	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.04	0	0	0	273
This study	0.5	314.1	40.3	ns014a1:LP-DIR-AF	North Shore Volcanics	6.703e-06	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.05	0	0	0	273
This study	0.5	312.9	40.2	ns014a1:LP-DIR-AF	North Shore Volcanics	6.008e-06	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.06	0	0	0	273
This study	0.5	313.1	40.3	ns014a1:LP-DIR-AF	North Shore Volcanics	4.752e-06	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.08	0	0	0	273
This study	0.5	313.3	40.5	ns014a1:LP-DIR-AF	North Shore Volcanics	3.683e-06	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.1	0	0	0	273
This study	0.5	313.3	40.8	ns014a1:LP-DIR-AF	North Shore Volcanics	2.821e-06	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.12	0	0	0	273
This study	0.5	314.3	40.4	ns014a1:LP-DIR-AF	North Shore Volcanics	1.945e-06	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.15	0	0	0	273
This study	0.5	319	38.4	ns014a1:LP-DIR-AF	North Shore Volcanics	1.458e-06	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns014a	ns014	ns014a1	u	SAN	0.18	0	0	0	273
This study	0.5	124.3	-13.6	ns015a1:LP-DIR-AF	North Shore Volcanics	4.404e-05	4	273	1	LT-NO : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0	0	0	0	273
This study	0.5	124.9	-13.7	ns015a1:LP-DIR-AF	North Shore Volcanics	4.378e-05	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.005	0	0	0	273
This study	0.5	125.1	-13.6	ns015a1:LP-DIR-AF	North Shore Volcanics	4.373e-05	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.01	0	0	0	273
This study	0.5	125	-13.8	ns015a1:LP-DIR-AF	North Shore Volcanics	4.362e-05	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.015	0	0	0	273
This study	0.5	124.8	-13.9	ns015a1:LP-DIR-AF	North Shore Volcanics	4.343e-05	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.02	0	0	0	273
This study	0.5	124.2	-14	ns015a1:LP-DIR-AF	North Shore Volcanics	4.269e-05	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.03	0	0	0	273
This study	0.5	123.9	-13.9	ns015a1:LP-DIR-AF	North Shore Volcanics	4.137e-05	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.04	0	0	0	273
This study	0.5	124.5	-14.1	ns015a1:LP-DIR-AF	North Shore Volcanics	3.953e-05	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.05	0	0	0	273
This study	0.5	124.4	-14.4	ns015a1:LP-DIR-AF	North Shore Volcanics	3.773e-05	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.06	0	0	0	273
This study	0.5	123.1	-14.3	ns015a1:LP-DIR-AF	North Shore Volcanics	3.327e-05	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.08	0	0	0	273
This study	0.5	123.7	-14.5	ns015a1:LP-DIR-AF	North Shore Volcanics	2.9e-05	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.1	0	0	0	273
This study	0.5	123.7	-14.6	ns015a1:LP-DIR-AF	North Shore Volcanics	2.493e-05	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.12	0	0	0	273
This study	0.5	122.4	-15.4	ns015a1:LP-DIR-AF	North Shore Volcanics	1.935e-05	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.15	0	0	0	273
This study	0.6	119.9	-15.4	ns015a1:LP-DIR-AF	North Shore Volcanics	1.421e-05	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns015a	ns015	ns015a1	u	SAN	0.18	0	0	0	273
This study	0.4	185	30.7	ns016a1:LP-DIR-AF	North Shore Volcanics	2.21e-05	4	273	1	LT-NO : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0	0	0	0	273
This study	0.4	193.8	36.6	ns016a1:LP-DIR-AF	North Shore Volcanics	1.711e-05	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.005	0	0	0	273
This study	0.4	197.6	37.8	ns016a1:LP-DIR-AF	North Shore Volcanics	1.171e-05	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.01	0	0	0	273
This study	0.4	199	37.6	ns016a1:LP-DIR-AF	North Shore Volcanics	7.403e-06	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.015	0	0	0	273
This study	0.4	197.4	37.6	ns016a1:LP-DIR-AF	North Shore Volcanics	4.387e-06	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.02	0	0	0	273
This study	0.4	199.4	36.4	ns016a1:LP-DIR-AF	North Shore Volcanics	1.368e-06	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.03	0	0	0	273
This study	0.6	188.3	33.7	ns016a1:LP-DIR-AF	North Shore Volcanics	4.205e-07	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns016a	ns016	ns016a1	u	SAN	0.04	0	0	0	273
This study	0.4	209	-15.3	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001827	4	273	1	LT-NO : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0	0	0	0	273
This study	0.4	210.1	-15.2	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001805	4	273	2	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.005	0	0	0	273
This study	0.4	211	-15.5	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001774	4	273	3	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.01	0	0	0	273
This study	0.4	211.6	-15.5	ns017a1:LP-DIR-AF	North Shore Volcanics	0.000173	4	273	4	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.015	0	0	0	273
This study	0.4	210.4	-15.5	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001676	4	273	5	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.02	0	0	0	273
This study	0.4	210.1	-15.5	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001553	4	273	6	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.03	0	0	0	273
This study	0.4	211.3	-15.8	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001424	4	273	7	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.04	0	0	0	273
This study	0.4	211.6	-15.8	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001295	4	273	8	LT-AF-Z : DE-VM : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.05	0	0	0	273
This study	0.4	211.3	-15.7	ns017a1:LP-DIR-AF	North Shore Volcanics	0.0001192	4	273	9	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.06	0	0	0	273
This study	0.4	210.9	-15.9	ns017a1:LP-DIR-AF	North Shore Volcanics	0.000102	4	273	10	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.08	0	0	0	273
This study	0.4	212.3	-15.8	ns017a1:LP-DIR-AF	North Shore Volcanics	8.85e-05	4	273	11	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.1	0	0	0	273
This study	0.4	213.2	-16.2	ns017a1:LP-DIR-AF	North Shore Volcanics	7.767e-05	4	273	12	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.12	0	0	0	273
This study	0.4	212.6	-16.2	ns017a1:LP-DIR-AF	North Shore Volcanics	6.36e-05	4	273	13	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.15	0	0	0	273
This study	0.4	212.8	-16.4	ns017a1:LP-DIR-AF	North Shore Volcanics	5.167e-05	4	273	14	LT-AF-Z : LP-DIR-AF	g	ns017a	ns017	ns017a1	u	SAN	0.18	0	0	0	273
This study	0.4	202.6	-5.9	ns018a1:LP-DIR-AF	North Shore Volcanics	2.381e-05	4	273	1	LT-NO : LP-DIR-AF	g	ns018a	ns018	ns018a1	u	SAN	0	0	0	0	273
