pole_name,citations,location,site,lat,lon,age,age_high,age_low,age_unit,age_uncertainty,dir_dec,dir_inc,dir_k,dir_f,dir_alpha95,dir_r,dir_tilt_correction,dir_polarity,dir_n_specimens,dir_n_samples,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,geologic_classes,lithologies,geologic_types,age_model,height_type,height,height_upper,height_lower,paleolatitude,Plon,Plat
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-54,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.9,4.8,8.657792958952697,resample,47.58,,100.0,n,1,1,11.96881386523405,170.21566612921708,-11.96881386523405,350.2156661292171,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.9,,,2.4042184293810713,170.21566612921708,11.96881386523405
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-54,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,279.8,-1.0,24.73076574283831,resample,28.152,,100.0,n,1,1,6.368239560249243,171.98994936077827,-6.368239560249243,351.98994936077827,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.9,,,-0.5000380800773783,171.98994936077827,6.368239560249243
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-55,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,293.7,8.8,32.02778474382095,resample,24.738000000000003,,100.0,n,1,1,19.390170698963875,164.8977438764041,-19.390170698963875,344.8977438764041,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.57,,,4.4261022214668175,164.8977438764041,19.390170698963875
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-55,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,291.6,0.4,25.701944191440937,resample,27.615,,100.0,n,1,1,14.83946451578475,163.59386744986114,-14.83946451578475,343.59386744986114,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.57,,,0.20000243696905193,163.59386744986114,14.83946451578475
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-56,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.6,11.4,7.28489967782531,resample,51.870000000000005,,100.0,n,1,1,14.210012614515458,172.79434150506472,-14.210012614515458,352.7943415050647,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.46,,,5.75697539356608,172.79434150506472,14.210012614515458
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-56,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.0,11.4,24.181383073944822,resample,28.47,,100.0,n,1,1,13.11407474887897,173.9826099581926,-13.11407474887897,353.9826099581926,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1986.46,,,5.75697539356608,173.9826099581926,13.11407474887897
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-57,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.5,7.7,84.12389189949415,resample,15.264,,100.0,n,1,1,12.083474589758541,172.2813953540757,-12.083474589758541,352.2813953540757,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.7,,,3.8674622379415853,172.2813953540757,12.083474589758541
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-57,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,279.2,4.7,13.642249393771849,resample,37.903999999999996,,100.0,n,1,1,8.037147181708555,174.40069214385187,-8.037147181708555,354.40069214385187,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.7,,,2.3539599454190956,174.40069214385187,8.037147181708555
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-58,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.7,14.0,16.53895911090438,resample,34.425,,100.0,n,1,1,12.508788766528898,176.6326000860912,-12.508788766528898,356.6326000860912,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.62,,,7.106060439084971,176.6326000860912,12.508788766528898
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-58,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.5,4.4,25.562902281502076,resample,27.689999999999998,,100.0,n,1,1,11.549555131857469,170.37506438019375,-11.549555131857469,350.37506438019375,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.62,,,2.203248353604134,170.37506438019375,11.549555131857469
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-59,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,284.5,-5.5,84.12389189949415,resample,15.264,,100.0,n,1,1,7.898295416731388,166.96902385808846,-7.898295416731388,346.96902385808846,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.29,,,-2.756349709019517,166.96902385808846,7.898295416731388
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-5,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,270.3,-9.8,7.324950544325746,resample,51.728,,100.0,n,1,1,-3.369827260852559,175.84949727455614,3.369827260852559,355.84949727455614,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.4,,,-4.936101456236889,175.84949727455614,-3.369827260852559
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-60,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.2,-3.4,47.445492905113554,resample,20.325,,100.0,n,1,1,6.443034731624595,170.1352424640861,-6.443034731624595,350.1352424640861,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.24,,,-1.701497903744589,170.1352424640861,6.443034731624595
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-61,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,281.8,-0.7,55.67981813744167,resample,18.762,,100.0,n,1,1,7.8416792222175555,170.61877026327818,-7.8416792222175555,350.6187702632782,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.17,,,-0.3500130609592465,170.61877026327818,7.8416792222175555
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-62,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,290.1,5.8,12.819117508876275,resample,39.102000000000004,,100.0,n,1,1,15.854448234480165,166.62574851124566,-15.854448234480165,346.62574851124566,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.13,,,2.9074483826823916,166.62574851124566,15.854448234480165
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-62,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,289.7,9.9,87.39053711008842,resample,14.975999999999999,,100.0,n,1,1,17.118418963916216,168.39778846769468,-17.118418963916216,348.3977884676947,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1985.13,,,4.987223521227747,168.39778846769468,17.118418963916216
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-63,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,298.0,0.8,19.52925721865116,resample,31.68,,100.0,n,1,1,19.174650840361867,158.66451731009101,-19.174650840361867,338.664517310091,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1984.99,,,0.4000194964650881,158.66451731009101,19.174650840361867
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-63,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,297.1,10.1,10.838456197395384,resample,42.525,,100.0,n,1,1,22.1401238858557,162.6647537224177,-22.1401238858557,342.6647537224177,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1984.99,,,5.089537458468906,162.6647537224177,22.1401238858557
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-64,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,288.0,-4.9,10.177559700505903,resample,43.88400000000001,,100.0,n,1,1,10.4645208329672,164.54393775063522,-10.4645208329672,344.5439377506352,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1984.73,,,-2.454487943895275,164.54393775063522,10.4645208329672
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-65,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,279.9,-0.9,29.66570312462918,resample,25.704,,100.0,n,1,1,6.473064600831285,171.9508187642599,-6.473064600831285,351.9508187642599,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1984.4,,,-0.4500277599747247,171.9508187642599,6.473064600831285
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-65,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.1,-0.1,33.55634469121095,resample,24.168,,100.0,n,1,1,6.901844743812303,172.0788469212523,-6.901844743812303,352.0788469212523,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1984.4,,,-0.050000038077206474,172.0788469212523,6.901844743812303
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-66,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,286.2,-5.2,278.97209146117103,resample,8.382,,100.0,n,1,1,9.150766387187788,165.79944997007715,-9.150766387187788,345.79944997007715,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1983.88,,,-2.6053649973643167,165.79944997007715,9.150766387187788
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-66,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,283.3,-1.9,122.52151477799501,resample,12.648000000000001,,100.0,n,1,1,8.41986204898759,169.09490468525462,-8.41986204898759,349.0949046852546,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1983.88,,,-0.9502612431752702,169.09490468525462,8.41986204898759
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-68,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,280.4,-1.9,44.34303102752469,resample,21.023999999999997,,100.0,n,1,1,6.448579570750756,171.23948059590612,-6.448579570750756,351.2394805959061,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1983.78,,,-0.9502612431752702,171.23948059590612,6.448579570750756
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-6,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.1,9.9,59.41292110207491,resample,18.162999999999997,,100.0,n,1,1,8.501717512857406,177.76880667571538,-8.501717512857406,357.7688066757154,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.35,,,4.987223521227747,177.76880667571538,8.501717512857406
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-70,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,264.6,0.7,10.957173776721943,resample,42.294000000000004,,100.0,n,1,1,-3.462601799999093,183.63182447641776,3.462601799999093,3.631824476417762,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1982.56,,,0.3500130609592465,183.63182447641776,-3.462601799999093
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-71,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,265.5,-3.2,453.2444160287944,resample,6.5760000000000005,,100.0,n,1,1,-4.259955257944254,181.63190453715518,4.259955257944254,1.6319045371551795,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1982.07,,,-1.6012486865002036,181.63190453715518,-4.259955257944254
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-73,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,270.6,29.0,600.730488273741,resample,5.712,,100.0,n,1,1,11.569894636164204,189.85992310156428,-11.569894636164204,9.859923101564277,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2005.52,,,15.490953961505856,189.85992310156428,11.569894636164204
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-74,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,265.0,19.3,1812.9776641151775,resample,3.2880000000000003,,100.0,n,1,1,3.7779041625190324,189.92424103973136,-3.7779041625190324,9.924241039731356,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2005.87,,,9.931666301533575,189.92424103973136,3.7779041625190324
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-75,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,272.1,13.6,523.3030031184587,resample,6.12,,100.0,n,1,1,6.437026457057706,182.72178006979325,-6.437026457057706,2.7217800697932546,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2006.05,,,6.897144563514654,182.72178006979325,6.437026457057706
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-76,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,253.7,10.5,158.76317524762865,resample,11.110999999999999,,100.0,n,1,1,-7.216716037052456,195.03260126862824,7.216716037052456,15.032601268628241,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2006.51,,,5.294451463365824,195.03260126862824,-7.216716037052456
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-76,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,251.0,11.9,36.597742138896486,resample,23.142,,100.0,n,1,1,-8.457343243254277,197.54590008342547,8.457343243254277,17.545900083425465,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2006.51,,,6.014863561999608,197.54590008342547,-8.457343243254277
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-77,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,253.0,12.7,101.76590639019487,resample,13.878,,100.0,n,1,1,-6.832402036375179,196.31672043551902,6.832402036375179,16.316720435519017,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2006.97,,,6.428963318003867,196.31672043551902,-6.832402036375179
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-77,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,246.2,15.4,67.40706587827361,resample,17.052,,100.0,n,1,1,-10.164835190803574,202.41908311193353,10.164835190803574,22.41908311193353,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2006.97,,,7.841612940668289,202.41908311193353,-10.164835190803574
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-78,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,256.7,0.3,7.910721291430612,resample,49.775999999999996,,100.0,n,1,1,-9.007950405913608,189.29773309254017,9.007950405913608,9.29773309254017,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2007.33,,,0.15000102809083818,189.29773309254017,-9.007950405913608
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-7,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,270.1,2.2,363.4048632767075,resample,7.344,,100.0,n,1,1,0.8665441589221868,180.1564461022958,-0.8665441589221868,0.1564461022958028,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.27,,,1.1004055952682101,180.1564461022958,0.8665441589221868
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-84,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,249.0,3.0,8.729197134654402,resample,47.385,,100.0,n,1,1,-13.166902692619802,196.04382030680767,13.166902692619802,16.043820306807675,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2010.5,,,1.5010287887835099,196.04382030680767,-13.166902692619802
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-84,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,253.9,3.6,105.19395134779748,resample,13.65,,100.0,n,1,1,-9.67978629801106,192.52080951516206,9.67978629801106,12.520809515162057,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2010.5,,,1.801778283425093,192.52080951516206,-9.67978629801106
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-85,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,258.2,3.2,3.495621484403536,resample,74.88,,100.0,n,1,1,-6.924186340490214,189.18083455953442,6.924186340490214,9.180834559534418,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2010.69,,,1.6012486865002036,189.18083455953442,-6.924186340490214
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-85,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,258.1,6.5,90.85121581917687,resample,14.688,,100.0,n,1,1,-5.772835377144155,190.38719314369456,5.772835377144155,10.38719314369456,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2010.69,,,3.260490669740711,190.38719314369456,-5.772835377144155
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-86,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,254.7,5.9,101.8539582194232,resample,13.872,,100.0,n,1,1,-8.2863852924648,192.70691601106103,8.2863852924648,12.706916011061026,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2010.99,,,2.957841023919168,192.70691601106103,-8.2863852924648
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-87,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,254.0,2.5,116.69333942996492,resample,12.96,,100.0,n,1,1,-10.020846040553923,192.0697794244491,10.020846040553923,12.06977942444911,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2011.37,,,1.2505952391748865,192.0697794244491,-10.020846040553923
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-89,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,257.2,1.2,21.243374146894954,resample,30.375,,100.0,n,1,1,-8.338063550242321,189.23539269557506,8.338063550242321,9.235392695575058,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2012.07,,,0.6000658045787424,189.23539269557506,-8.338063550242321
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-89,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,264.2,-4.6,47.445492905113554,resample,20.325,,100.0,n,1,1,-5.664028842961623,182.09195183220953,5.664028842961623,2.0919518322095314,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2012.07,,,-2.3037122596029835,182.09195183220953,-5.664028842961623
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-8,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,272.1,7.9,175.89654468827618,resample,10.556,,100.0,n,1,1,4.321632685372284,180.68787214822135,-4.321632685372284,0.687872148221345,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,1995.12,,,3.968863071477137,180.68787214822135,4.321632685372284
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-92,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.1,1.3,11.468724670794943,resample,41.339999999999996,,100.0,n,1,1,5.35705620196182,174.7594758080511,-5.35705620196182,354.7594758080511,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2013.2,,,0.6500836663264674,174.7594758080511,5.35705620196182
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-92,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,277.6,-3.2,49.039223532550274,resample,19.992,,100.0,n,1,1,4.060685218203412,172.8456537783611,-4.060685218203412,352.8456537783611,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2013.2,,,-1.6012486865002036,172.8456537783611,4.060685218203412
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-93,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,267.7,2.8,817.6609423725919,resample,4.896,,100.0,n,1,1,-0.5680964496876975,182.10311793496797,0.5680964496876975,2.103117934967969,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2013.76,,,1.4008363694748454,182.10311793496797,-0.5680964496876975
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-96,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,307.4,4.2,31.95024504403449,resample,24.767999999999997,,100.0,n,1,1,26.4046730696643,151.88865247295075,-26.4046730696643,331.88865247295075,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2015.11,,,2.102824855368616,151.88865247295075,26.4046730696643
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-97,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,274.1,0.3,55.92994375045657,resample,18.72,,100.0,n,1,1,2.9318828881876997,176.5996716745659,-2.9318828881876997,356.5996716745659,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2015.62,,,0.15000102809083818,176.5996716745659,2.9318828881876997
Nonesuch Formation,"Slotznick et al., 2023",Potato River Falls,PF18-98,46.46082,269.47086,1080.0,1085.57,1075.0,Ma,uniform,266.9,1.2,230.7656370563272,resample,9.216,,100.0,n,1,1,-1.6995449665970623,182.13231680931233,1.6995449665970623,2.1323168093123286,,,Sedimentary,Siltstone,Sediment Layer,Oronto Group,exact,2016.01,,,0.6000658045787424,182.13231680931233,-1.6995449665970623
